"Year","Project","Crop","Sample Location ID","Column","Row2","Point Number","Point/Plot Treatment","Sample Location Easting","Sample Location Northing","Grain Carbon %","Grain Sulfur %","Grain Nitrogen %","Non-Residue Grain Sample Area (square meters)","Non-Residue Grain Wet Weight (grams)","Non-Residue grain dry weight (grams)","Grain Nitrogen %__1","Grain Sulfur %__1","Grain Carbon %__1","Crop__1","Residue Sample Area (square meters)","Residue plus Grain Wet Weight (grams)","Residue sample Grain Wet Weight (grams)","Residue sample Grain Dry Weight (grams)","Total Residue Wet Weight (grams)","Residue Sub-Sample Wet Weight (grams)","Residue Sub-Sample Dry Weight (grams)","Residue Nitrogen %","Residue Sulfur %","Residue Carbon %","Grain Harvest Comments","Residue Sample Comments","total area harvested (M2)","total grain yield wet(grams)","total grain yield dry (grams)","total grain yield wet (grams/M2)","total grain yield dry(grams/M2)","X","Y","ID2","Strip","Field"
2008,"Grid Points","spring barley",87,22,"D",,,493870.936838,5180684.7948,,,,0,0,0,,,,"spring barley",2.032,1995,919.6,837,1075.4,98,87,,,,,,2.032,919.6,837,452.55905511811,411.909448818898,-117.080289,46.779684,87,3,"C"
2008,"Grid Points","spring barley",113,21,"E",,,493851.846663,5180685.55066,,,,2.032,696.6,633,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,696.6,633,342.814960629921,311.515748031496,-117.08053909,46.77969063,113,3,"C"
2008,"Grid Points","spring barley",114,22,"E",,,493882.419858,5180716.56403999,,,,2.032,405.6,371,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,405.6,371,199.606299212598,182.57874015748,-117.080139,46.77997,114,3,"C"
2008,"Grid Points","spring barley",141,23,"F",,,493911.609605,5180745.09276,,,,2.032,530.6,481,,,,"spring barley",0,0,0,0,0,0,136,,,,,"there is a residue sub sample dry weight for this sample, but no residue subsample wet or corresponding total residue weights?",2.032,530.6,481,261.122047244095,236.712598425197,-117.079757,46.780227,141,3,"C"
2008,"Grid Points","spring barley",167,24,"G",,,493925.225664998,5180772.85950998,,,,0,0,0,,,,"spring barley",2.032,1153,441.6,407,711.4,139,-77777,,,,,,2.032,441.6,407,217.322834645669,200.295275590551,-117.079579,46.780477,167,3,"C"
2008,"Grid Points","spring barley",193,24,"H",,,493942.357093998,5180804.62315,,,,0,0,0,,,,"spring barley",2.032,1738,817.6,745,920.4,98,93,,,,,,2.032,817.6,745,402.362204724409,366.633858267717,-117.079355,46.780763,193,3,"C"
2008,"Grid Points","spring barley",218,25,"I",,,493959.097828998,5180827.60857,,,,2.032,826.6,749,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,826.6,749,406.791338582677,368.602362204724,-117.079136,46.78097,218,3,"C"
2008,"Grid Points","spring barley",219,26,"I",,,493991.007487,5180828.91,,,,2.032,855.6,788,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,855.6,788,421.062992125984,387.795275590551,-117.078718,46.780982,219,3,"C"
2008,"Grid Points","spring barley",243,25,"J",,,493986.992199998,5180859.36151,,,,0,0,0,,,,"spring barley",2.032,2146,950.6,870,1195.4,74,64,,,,,,2.032,950.6,870,467.814960629921,428.149606299213,-117.078771,46.781256,243,3,"C"
2008,"Grid Points","spring barley",244,26,"J",,,494016.170361,5180863.39441,,,,2.032,1021.6,933,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,1021.6,933,502.755905511811,459.153543307087,-117.07838882,46.78129255,244,3,"C"
2008,"Grid Points","spring barley",267,27,"K",,,494019.926261999,5180892.99863,,,,2.032,839.6,765,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,839.6,765,413.188976377953,376.476377952756,-117.07834,46.781559,267,3,"C"
2008,"Grid Points","spring barley",290,27,"L",,,494040.873572,5180924.75875,,,,0,0,0,,,,"spring barley",2.032,1955,900.6,823,1054.4,75,66,,,,,,2.032,900.6,823,443.208661417323,405.01968503937,-117.078066,46.781845,290,3,"C"
2008,"Grid Points","spring barley",315,27,"M",,,494042.751065,5180958.35647,,,,2.032,480.6,429,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,480.6,429,236.515748031496,211.122047244094,-117.07804184,46.78214737,315,2,"C"
2008,"Grid Points","spring barley",316,28,"M",,,494076.927894998,5180949.50332,,,,2.032,465.6,419,,,,"spring barley",0,0,0,0,0,0,0,,,,,,2.032,465.6,419,229.133858267717,206.200787401575,-117.077594,46.782068,316,3,"C"
2008,"Grid Points","spring canola",17,23,"A",,,493893.661479,5180586.20627,,,,2.032,582.6,550,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,582.6,550,286.712598425197,270.669291338583,-117.07999,46.778797,17,5,"C"
2008,"Grid Points","spring canola",40,23,"B",,,493915.526583998,5180617.96501,,,,2.032,53.6,49,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,53.6,49,26.3779527559055,24.1141732283465,-117.079704,46.779083,40,5,"C"
2008,"Grid Points","spring canola",64,24,"C",,,493928.07418,5180645.73285,,,,2.032,296.6,273,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,296.6,273,145.964566929134,134.350393700787,-117.07954,46.779333,64,5,"C"
2008,"Grid Points","spring canola",89,24,"D",,,493935.202922998,5180676.14137998,,,,2.032,301.6,283,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,301.6,283,148.425196850394,139.271653543307,-117.07944702,46.77960671,89,5,"C"
2008,"Grid Points","spring canola",90,25,"D",,,493966.647998998,5180668.69624,,,,0,0,0,,,,"spring canola",2.032,1429,402.6,378,1026.4,315,277,,,,,,2.032,402.6,378,198.129921259843,186.023622047244,-117.079035,46.77954,90,5,"C"
2008,"Grid Points","spring canola",93,28,"D",,,494062.370444,5180663.48916,,,,2.032,359.6,338,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,359.6,338,176.968503937008,166.338582677165,-117.077781,46.779494,93,8,"C"
2008,"Grid Points","spring canola",94,29,"D",,,494094.297571,5180681.68169999,,,,2.032,273.6,254,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,273.6,254,134.645669291339,125,-117.077363,46.779658,94,8,"C"
2008,"Grid Points","spring canola",117,25,"E",,,493978.130543,5180700.46564999,,,,0,0,0,,,,"spring canola",2.032,1286,347.6,328,938.4,280,247,,,,,,2.032,347.6,328,171.062992125984,161.417322834646,-117.078885,46.779826,117,5,"C"
2008,"Grid Points","spring canola",121,29,"E",,,494105.779413999,5180713.45134999,,,,0,0,0,,,,"spring canola",2.032,411,140.6,132,270.4,126,109,,,,,,2.032,140.6,132,69.1929133858268,64.9606299212598,-117.077213,46.779944,121,8,"C"
2008,"Grid Points","spring canola",143,25,"F",,,493976.779961998,5180731.33887999,,,,2.032,261.6,247,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,261.6,247,128.740157480315,121.555118110236,-117.0789031,46.78010382,143,5,"C"
2008,"Grid Points","spring canola",144,26,"F",,,494007.324461999,5180733.55083999,,,,2.032,262.6,248,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,262.6,248,129.232283464567,122.047244094488,-117.078503,46.780124,144,5,"C"
2008,"Grid Points","spring canola",148,30,"F",,,494134.946721,5180720.09011,,,,2.032,343.6,321,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,343.6,321,169.094488188976,157.972440944882,-117.076831,46.780004,148,8,"C"
2008,"Grid Points","spring canola",170,27,"G",,,494020.944643,5180765.87382,,,,0,0,0,,,,"spring canola",2.032,718,248.6,235,469.4,189,169,,,,,,2.032,248.6,235,122.342519685039,115.649606299213,-117.078325,46.780415,170,5,"C"
2008,"Grid Points","spring canola",174,31,"G",,,494148.579136,5180765.6369,,,,2.032,404.6,379,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,404.6,379,199.114173228346,186.515748031496,-117.076653,46.780414,174,8,"C"
2008,"Grid Points","spring canola",196,27,"H",,,494038.075584998,5180797.63772,,,,2.032,323.6,302,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,323.6,302,159.251968503937,148.622047244094,-117.078101,46.780701,196,5,"C"
2008,"Grid Points","spring canola",221,28,"I",,,494054.817732998,5180822.40135999,,,,2.032,422.6,399,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,422.6,399,207.972440944882,196.358267716535,-117.077882,46.780924,221,5,"C"
2008,"Grid Points","spring canola",222,29,"I",,,494086.744038,5180840.59387,,,,2.032,466.6,438,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,466.6,438,229.625984251969,215.551181102362,-117.077464,46.781088,222,5,"C"
2008,"Grid Points","spring canola",246,28,"J",,,494082.711621,5180854.15474999,,,,2.032,429.6,405,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,429.6,405,211.417322834646,199.311023622047,-117.077517,46.78121,246,5,"C"
2008,"Grid Points","spring canola",247,29,"J",,,494114.637672999,5180872.3474,,,,2.032,454.6,428,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,454.6,428,223.720472440945,210.629921259843,-117.077099,46.781374,247,5,"C"
2008,"Grid Points","spring canola",270,30,"K",,,494115.636567,5180879.01374998,,,,0,0,0,,,,"spring canola",2.032,1132,371.6,353,760.4,246,218,,,,,,2.032,371.6,353,182.874015748031,173.720472440945,-117.077086,46.781434,270,5,"C"
2008,"Grid Points","spring canola",293,30,"L",,,494136.583418,5180910.77421,,,,2.032,250.6,237,,,,"spring canola",0,0,0,0,0,0,0,,,,,,2.032,250.6,237,123.326771653543,116.633858267717,-117.076812,46.78172,293,5,"C"
2008,"Grid Points","spring pea",41,24,"B",,,493947.431986999,5180613.93235,,,,2,407.6,371,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,407.6,371,203.8,185.5,-117.079286,46.779047,41,6,"C"
2008,"Grid Points","spring pea",65,25,"C",,,493959.974636,5180636.92200998,,,,2,436.6,393,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,436.6,393,218.3,196.5,-117.079122,46.779254,65,6,"C"
2008,"Grid Points","spring pea",66,26,"C",,,493989.609204999,5180640.49954998,,,,2,452.6,412,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,452.6,412,226.3,206,-117.07873385,46.77928646,66,6,"C"
2008,"Grid Points","spring pea",67,27,"C",,,494023.795189,5180638.7472,,,,0,0,0,,,,"spring pea",2,928.8,455.6,414,473.2,152,134,,,,,,2,455.6,414,227.8,207,-117.078286,46.779271,67,7,"C"
2008,"Grid Points","spring pea",91,26,"D",,,493998.558499999,5180669.99770998,,,,2,441.6,405,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,441.6,405,220.8,202.5,-117.078617,46.779552,91,6,"C"
2008,"Grid Points","spring pea",92,27,"D",,,494030.468212999,5180670.52149998,,,,2,499.6,460,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,499.6,460,249.8,230,-117.078199,46.779557,92,7,"C"
2008,"Grid Points","spring pea",118,26,"E",,,494010.040872999,5180701.76718,,,,2,460.6,422,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,460.6,422,230.3,211,-117.078467,46.779838,118,6,"C"
2008,"Grid Points","spring pea",119,27,"E",,,494044.226517,5180700.47015,,,,2,410.6,376,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,410.6,376,205.3,188,-117.07801916,46.77982663,119,7,"C"
2008,"Grid Points","spring pea",120,28,"E",,,494073.852491998,5180695.25875,,,,0,0,0,,,,"spring pea",2,743.8,376.6,341,367.2,126,110,,,,,,2,376.6,341,188.3,170.5,-117.077631,46.77978,120,7,"C"
2008,"Grid Points","spring pea",145,27,"F",,,494039.233836,5180734.07467999,,,,2,357.6,327,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,357.6,327,178.8,163.5,-117.078085,46.780129,145,6,"C"
2008,"Grid Points","spring pea",146,28,"F",,,494071.13574,5180727.04238,,,,2,104.6,94,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,104.6,94,52.3,47,-117.077667,46.780066,146,7,"C"
2008,"Grid Points","spring pea",147,29,"F",,,494103.062502,5180745.23496999,,,,2,234.6,217,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,234.6,217,117.3,108.5,-117.077249,46.78023,147,7,"C"
2008,"Grid Points","spring pea",171,28,"G",,,494052.846355999,5180758.84142,,,,2,235.6,217,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,235.6,217,117.8,108.5,-117.077907,46.780352,171,6,"C"
2008,"Grid Points","spring pea",172,29,"G",,,494084.773005,5180777.03390999,,,,2,206.6,190,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,206.6,190,103.3,95,-117.077489,46.780516,172,6,"C"
2008,"Grid Points","spring pea",173,30,"G",,,494116.656978,5180751.88896,,,,0,0,0,,,,"spring pea",2,581.8,293.6,264,288.2,91,81,,,,,,2,293.6,264,146.8,132,-117.077071,46.78029,173,7,"C"
2008,"Grid Points","spring pea",197,28,"H",,,494069.977149999,5180790.60541998,,,,2,239.6,221,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,239.6,221,119.8,110.5,-117.077683,46.780638,197,6,"C"
2008,"Grid Points","spring pea",198,29,"H",,,494101.903577,5180808.798,,,,2,297.6,270,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,297.6,270,148.8,135,-117.077265,46.780802,198,6,"C"
2008,"Grid Points","spring pea",199,30,"H",,,494133.787453,5180783.65313,,,,0,0,0,,,,"spring pea",2,899.8,450.6,410,449.2,135,118,,,,,,2,450.6,410,225.3,205,-117.076847,46.780576,199,7,"C"
2008,"Grid Points","spring pea",223,30,"I",,,494118.627680998,5180815.44892,,,,2,431.6,396,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,431.6,396,215.8,198,-117.077046,46.780862,223,6,"C"
2008,"Grid Points","spring pea",224,31,"I",,,494150.549497,5180829.19687999,,,,0,0,0,,,,"spring pea",2,886.8,426.6,388,460.2,125,111,,,,,,2,426.6,388,213.3,194,-117.076628,46.780986,224,7,"C"
2008,"Grid Points","spring pea",248,30,"J",,,494145.155603,5180849.02348,,,,2,607.6,557,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,607.6,557,303.8,278.5,-117.07669891,46.78116437,248,6,"C"
2008,"Grid Points","spring pea",271,31,"K",,,494147.558052,5180892.76169,,,,2,170.6,155,,,,"spring pea",0,0,0,0,0,0,0,,,,,,2,170.6,155,85.3,77.5,-117.076668,46.781558,271,6,"C"
2008,"Grid Points","spring wheat",2,6,"A",,,493353.586032,5180575.07118,,,,0,0,0,,,,"spring wheat",2.032,1657,578.6,536,1078.4,124,115,,,,,,2.032,578.6,536,284.744094488189,263.779527559055,-117.08706455,46.77869163,2,5,"A"
2008,"Grid Points","spring wheat",3,7,"A",,,493383.107047,5180586.08067,,,,0,0,0,,,,"spring wheat",2.032,1531,693.6,651,837.4,107,100,,,,,,2.032,693.6,651,341.338582677165,320.374015748031,-117.086678,46.778791,3,5,"A"
2008,"Grid Points","spring wheat",4,8,"A",,,493415.012999,5180582.71191,,,,0,0,0,,,,"spring wheat",2.032,1531,627.6,585,903.4,157,147,,,,,,2.032,627.6,585,308.858267716535,287.893700787402,-117.08626,46.778761,4,6,"A"
2008,"Grid Points","spring wheat",18,1,"B",,,493215.020101998,5180604.1297,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.08888012,46.77895174,18,1,"A"
2008,"Grid Points","spring wheat",19,2,"B",,,493246.597671,5180590.1908,,,,0,0,0,,,,"spring wheat",2.032,1098,530.6,491,567.4,98,56,,,,,,2.032,530.6,491,261.122047244095,241.633858267717,-117.08846626,46.77882662,19,2,"A"
2008,"Grid Points","spring wheat",20,3,"B",,,493277.310959,5180594.64352,,,,0,0,0,,,,"spring wheat",2.032,1116,535.6,500,580.4,98,91,,,,,,2.032,535.6,500,263.582677165354,246.062992125984,-117.088064,46.778867,20,2,"A"
2008,"Grid Points","spring wheat",21,4,"B",,,493309.217427,5180591.82981,,,,0,0,0,,,,"spring wheat",2.032,1065,515.6,502,549.4,117,109,,,,,,2.032,515.6,502,253.740157480315,247.047244094488,-117.087646,46.778842,21,3,"A"
2008,"Grid Points","spring wheat",24,7,"B",,,493404.974858,5180617.83755,,,,0,0,0,,,,"spring wheat",2.032,1546,780.6,733,765.4,96,91,,,,,,2.032,780.6,733,384.153543307087,360.728346456693,-117.086392,46.779077,24,5,"A"
2008,"Grid Points","spring wheat",25,8,"B",,,493436.880652998,5180614.46891,,,,0,0,0,,,,"spring wheat",2.032,1853,541.6,499,1311.4,127,120,,,,,,2.032,541.6,499,266.535433070866,245.570866141732,-117.085974,46.779047,25,6,"A"
2008,"Grid Points","spring wheat",42,2,"C",,,493228.318106,5180622.07684,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.08870619,46.77911338,42,1,"A"
2008,"Grid Points","spring wheat",43,3,"C",,,493257.956635,5180626.44617,,,,0,0,0,,,,"spring wheat",2.032,1258,471.6,431,786.4,104,98,,,,,,2.032,471.6,431,232.086614173228,212.106299212598,-117.088318,46.779153,43,1,"A"
2008,"Grid Points","spring wheat",44,4,"C",,,493289.862925,5180623.63236,,,,0,0,0,,,,"spring wheat",2.032,1010,496.6,479,513.4,91,86,,,,,,2.032,496.6,479,244.389763779528,235.728346456693,-117.0879,46.779128,44,2,"A"
2008,"Grid Points","spring wheat",45,5,"C",,,493323.203397998,5180641.41122,,,,0,0,0,,,,"spring wheat",2.032,1143,567.6,526,575.4,106,98,,,,,,2.032,567.6,526,279.330708661417,258.858267716535,-117.08746351,46.77928833,45,3,"A"
2008,"Grid Points","spring wheat",46,6,"C",,,493353.700202999,5180640.22967,,,,0,0,0,,,,"spring wheat",2.032,1616,826.6,802,789.4,119,112,,,,,,2.032,826.6,802,406.791338582677,394.685039370079,-117.087064,46.779278,46,3,"A"
2008,"Grid Points","spring wheat",48,8,"C",,,493417.525549,5180646.27104999,,,,0,0,0,,,,"spring wheat",2.032,1750,597.6,550,1152.4,151,144,,,,,,2.032,597.6,550,294.094488188976,270.669291338583,-117.086228,46.779333,48,5,"A"
2008,"Grid Points","spring wheat",49,9,"C",,,493449.423316998,5180635.67953998,,,,0,0,0,,,,"spring wheat",2.032,1939,655.6,608,1283.4,155,149,,,,,,2.032,655.6,608,322.637795275591,299.212598425197,-117.08581,46.779238,49,6,"A"
2008,"Grid Points","spring wheat",68,3,"D",,,493264.633727999,5180658.21963,,,,0,0,0,,,,"spring wheat",2.032,1479,412.6,369,1066.4,163,152,,,,,,2.032,412.6,369,203.051181102362,181.594488188976,-117.088231,46.779439,68,1,"A"
2008,"Grid Points","spring wheat",69,4,"D",,,493296.539852,5180655.40584999,,,,0,0,0,,,,"spring wheat",2.032,1184,448.6,435,735.4,121,109,,,,,,2.032,448.6,435,220.767716535433,214.074803149606,-117.087813,46.779414,69,2,"A"
2008,"Grid Points","spring wheat",70,5,"D",,,493328.470462,5180674.59442,,,,0,0,0,,,,"spring wheat",2.032,1417,672.6,617,744.4,129,120,,,,,,2.032,672.6,617,331.003937007874,303.641732283465,-117.087395,46.779587,70,2,"A"
2008,"Grid Points","spring wheat",71,6,"D",,,493360.376774,5180672.00322,,,,0,0,0,,,,"spring wheat",2.032,1368,676.6,635,691.4,90,85,,,,,,2.032,676.6,635,332.972440944882,312.5,-117.086977,46.779564,71,3,"A"
2008,"Grid Points","spring wheat",74,9,"D",,,493458.498443,5180665.85384,,,,0,0,0,,,,"spring wheat",2.032,1843,619.6,560,1223.4,135,126,,,,,,2.032,619.6,560,304.92125984252,275.590551181102,-117.08569155,46.77950963,74,6,"A"
2008,"Grid Points","spring wheat",75,10,"D",,,493488.022789,5180680.53091,,,,0,0,0,,,,"spring wheat",2.032,2011,784.6,744,1226.4,125,116,,,,,,2.032,784.6,744,386.122047244095,366.141732283465,-117.085305,46.779642,75,6,"A"
2008,"Grid Points","spring wheat",95,3,"E",,,493276.726444998,5180689.07804999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.08807304,46.77971682,95,1,"A"
2008,"Grid Points","spring wheat",96,4,"E",,,493308.025971,5180687.17398,,,,0,0,0,,,,"spring wheat",2.032,856,200.6,185,655.4,133,125,,,,,,2.032,200.6,185,98.7204724409449,91.0433070866142,-117.087663,46.7797,96,1,"A"
2008,"Grid Points","spring wheat",97,5,"E",,,493339.956375,5180706.36261,,,,0,0,0,,,,"spring wheat",2.032,906,329.6,315,576.4,148,138,,,,,,2.032,329.6,315,162.204724409449,155.01968503937,-117.087245,46.779873,97,2,"A"
2008,"Grid Points","spring wheat",98,6,"E",,,493371.862522999,5180703.77147999,,,,0,0,0,,,,"spring wheat",2.032,1414,583.6,542,830.4,140,131,,,,,,2.032,583.6,542,287.204724409449,266.732283464567,-117.086827,46.77985,98,3,"A"
2008,"Grid Points","spring wheat",99,7,"E",,,493403.781888,5180713.18169999,,,,0,0,0,,,,"spring wheat",2.032,1268,613.6,596,654.4,112,107,,,,,,2.032,613.6,596,301.968503937008,293.307086614173,-117.086409,46.779935,99,3,"A"
2008,"Grid Points","spring wheat",101,9,"E",,,493467.584636999,5180699.22164999,,,,0,0,0,,,,"spring wheat",2.032,1891,702.6,648,1188.4,154,139,,,,,,2.032,702.6,648,345.767716535433,318.897637795276,-117.085573,46.77981,101,5,"A"
2008,"Grid Points","spring wheat",102,10,"E",,,493499.507846,5180712.29941,,,,0,0,0,,,,"spring wheat",2.032,1277,362.6,333,914.4,137,129,,,,,,2.032,362.6,333,178.444881889764,163.877952755906,-117.085155,46.779928,102,6,"A"
2008,"Grid Points","spring wheat",122,4,"F",,,493305.313269998,5180718.95796,,,,0,0,0,,,,"spring wheat",2.032,1317,344.6,296,972.4,131,122,,,,,,2.032,344.6,296,169.586614173228,145.669291338583,-117.087699,46.779986,122,1,"A"
2008,"Grid Points","spring wheat",123,5,"F",,,493337.243514998,5180738.14656998,,,,0,0,0,,,,"spring wheat",2.032,1554,511.6,439,1042.4,168,156,,,,,,2.032,511.6,439,251.771653543307,216.043307086614,-117.087281,46.780159,123,1,"A"
2008,"Grid Points","spring wheat",124,6,"F",,,493369.149492,5180735.55542999,,,,0,0,0,,,,"spring wheat",2.032,1258,585.6,534,672.4,119,110,,,,,,2.032,585.6,534,288.188976377953,262.795275590551,-117.086863,46.780136,124,2,"A"
2008,"Grid Points","spring wheat",125,7,"F",,,493401.068692,5180744.96564,,,,0,0,0,,,,"spring wheat",2.032,1683,715.6,686,967.4,107,99,,,,,,2.032,715.6,686,352.165354330709,337.59842519685,-117.086445,46.780221,125,3,"A"
2008,"Grid Points","spring wheat",127,9,"F",,,493466.070624999,5180730.20586999,,,,0,0,0,,,,"spring wheat",2.032,1341,403.6,369,937.4,123,108,,,,,,2.032,403.6,369,198.622047244094,181.594488188976,-117.08559328,46.78008882,127,5,"A"
2008,"Grid Points","spring wheat",128,10,"F",,,493496.794142998,5180744.0833,,,,0,0,0,,,,"spring wheat",2.032,1721,498.6,451,1222.4,170,158,,,,,,2.032,498.6,451,245.374015748031,221.948818897638,-117.085191,46.780214,128,5,"A"
2008,"Grid Points","spring wheat",129,11,"F",,,493528.684700999,5180727.15825,,,,0,0,0,,,,"spring wheat",2.032,1385,390.6,358,994.4,127,90,,,,,,2.032,390.6,358,192.224409448819,176.181102362205,-117.084773,46.780062,129,6,"A"
2008,"Grid Points","spring wheat",149,6,"G",,,493350.86385,5180767.35661,,,,0,0,0,,,,"spring wheat",2.032,1445,409.6,344,1035.4,129,120,,,,,,2.032,409.6,344,201.574803149606,169.291338582677,-117.087103,46.780422,149,1,"A"
2008,"Grid Points","spring wheat",150,7,"G",,,493382.78291,5180776.76673,,,,0,0,0,,,,"spring wheat",2.032,1190,375.6,340,814.4,139,130,,,,,,2.032,375.6,340,184.842519685039,167.322834645669,-117.086685,46.780507,150,2,"A"
2008,"Grid Points","spring wheat",151,8,"G",,,493417.88659,5180770.99890999,,,,0,0,0,,,,"spring wheat",2.032,1349,542.6,503,806.4,154,134,,,,,,2.032,542.6,503,267.027559055118,247.53937007874,-117.08622506,46.78045544,151,3,"A"
2008,"Grid Points","spring wheat",154,11,"G",,,493510.398188,5180758.95894998,,,,0,0,0,,,,"spring wheat",2.032,1868,590.6,538,1277.4,158,150,,,,,,2.032,590.6,538,290.649606299213,264.763779527559,-117.085013,46.780348,154,5,"A"
2008,"Grid Points","spring wheat",155,12,"G",,,493542.317518998,5180768.81439999,,,,0,0,0,,,,"spring wheat",2.032,1206,274.6,249,931.4,159,150,,,,,,2.032,274.6,249,135.137795275591,122.53937007874,-117.084595,46.780437,155,6,"A"
2008,"Grid Points","spring wheat",175,6,"H",,,493367.998337998,5180799.11861,,,,0,0,0,,,,"spring wheat",2.032,1462,229.6,170,1232.4,173,157,,,,,,2.032,229.6,170,112.992125984252,83.6614173228347,-117.086879,46.780708,175,1,"A"
2008,"Grid Points","spring wheat",176,7,"H",,,493398.713634999,5180809.41564998,,,,0,0,0,,,,"spring wheat",2.032,1445,414.6,369,1030.4,113,105,,,,,,2.032,414.6,369,204.035433070866,181.594488188976,-117.08647678,46.78080097,176,1,"A"
2008,"Grid Points","spring wheat",177,8,"H",,,493431.82198,5180805.16014998,,,,0,0,0,,,,"spring wheat",2.032,1616,747.6,690,868.4,95,89,,,,,,2.032,747.6,690,367.913385826772,339.566929133858,-117.086043,46.780763,177,2,"A"
2008,"Grid Points","spring wheat",178,9,"H",,,493463.718928,5180794.56871,,,,0,0,0,,,,"spring wheat",2.032,1637,664.6,608,972.4,166,139,,,,,,2.032,664.6,608,327.066929133858,299.212598425197,-117.085625,46.780668,178,3,"A"
2008,"Grid Points","spring wheat",180,11,"H",,,493527.531855,5180790.7214,,,,0,0,0,,,,"spring wheat",2.032,1291,472.6,455,818.4,145,136,,,,,,2.032,472.6,455,232.57874015748,223.917322834646,-117.084789,46.780634,180,5,"A"
2008,"Grid Points","spring wheat",181,12,"H",,,493559.450988,5180800.57694,,,,0,0,0,,,,"spring wheat",2.032,1172,219.6,194,952.4,142,133,,,,,,2.032,219.6,194,108.070866141732,95.4724409448819,-117.084371,46.780723,181,6,"A"
2008,"Grid Points","spring wheat",200,7,"I",,,493387.338722,5180837.44589999,,,,,,,,,,"spring wheat",,,,,,,,,,,,,,,,,,-117.0866262,46.7810531,200,1,"A"
2008,"Grid Points","spring wheat",201,8,"I",,,493416.665978998,5180836.95770999,,,,0,0,0,,,,"spring wheat",2.032,398,65.6,50,332.4,110,103,,,,,,2.032,65.6,50,32.2834645669291,24.6062992125984,-117.086242,46.781049,201,1,"A"
2008,"Grid Points","spring wheat",202,9,"I",,,493448.562731,5180826.36619,,,,0,0,0,,,,"spring wheat",2.032,1116,302.6,276,813.4,118,110,,,,,,2.032,302.6,276,148.917322834646,135.826771653543,-117.085824,46.780954,202,2,"A"
